id,Name,Rating,City,Price,Delivery,Takeout,gluten_free,wheelchair_accessible,vegan_options,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
nZqllT5iNLXlZu9nfdSAyQ,Main Street Melters,4,2,2,1,1,1,1,0,5,5,5,5,5,5,5
mulKOip0f2RozDMyHMt9Vg,Papa Johns Pizza,3.5,4,1,1,1,1,1,0,12,12,12,13,13,12,12
h03sK4gbw07sgaUjGRK4ow,Royal Fresh Pizza,4,4,1,1,1,0,0,0,9.5,9.5,9.5,10.5,10.5,10.5,9.5
gu8Snrp5BiMPbe6XRb3aCA,Express Pizza & Grill,4,6,1,1,1,0,0,0,11,11,11,12,11,11.5,11
jxXBYXKYbzEyE66Cl57gUg,Papa Johns Pizza,2,4,1,1,1,0,1,0,12.75,12.75,12.75,12.75,12.75,12.75,12.75
e5fxc5LCEv59oSl1TbE2sQ,Pizza Guys,3.5,4,2,1,1,1,0,0,12,12,12,13,13,12,12
6quZkANZLKCejtIcjffLWw,Domino's Pizza,2.5,4,1,0,0,1,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
Yy6WCrB-j82zQMK5lQwgrw,CJ's Pizza Bar and Grill,3.5,4,2,1,1,1,1,0,13,13,15,15,18,16,13
n9APB3C30PXRgqJ5SWzbCA,Mountain Mike's Pizza,2.5,6,2,1,1,1,0,0,10,10,10,11,11,10,10
KrUGyEiz60l2Or6qiGqJqg,Pizza Guys,3.5,4,2,1,1,1,0,0,11,11,11,12,12,11,11
mPay__7yJxXOAs_96WUFvg,El Dorado Saloon & Grill,3.5,3,2,1,0,0,0,1,11,11,11,13,13,10,0
r8vEC-k2ewtDmy4OXwtK6Q,Round Table Pizza,2.5,3,2,0,0,1,1,0,10,10,10,10,10,10,10
rgKgZFxjTjSQzBbbahMigA,Dominos Pizza,2,3,1,0,0,0,0,0,14,14,14,15,15,14,14
Mn9sKRUsBOUaYioWYk25CA,Mountain Mike's Pizza,2,4,2,1,1,1,0,0,10,10,10,11,11,10,10
RfAzhRaCKHdrL_aIX0BHuw,Mountain Mike's Pizza,3.5,6,2,1,1,1,1,0,11,11,11,11,11,11,11
gTicOJM8VasG4-6f7vU8Gw,The Place,4,5,2,1,1,1,1,0,0,8,8,9,9,8,0
clONm1i0HrkTvg6IQGBogQ,Eddie's Pizza,3,6,2,1,0,0,0,0,11,11,11,11.5,11.5,11,11
Agqw7trGWz0rTKIAm7tZOg,Fair Oaks Brew Pub,4,3,2,1,0,1,1,1,0,10.5,10.5,10.75,12.25,11.25,5.75
UaF7-mZ1keNdMWyUkrmwSw,Boston's Restaurant & Sports Bar,3.5,4,2,1,1,1,1,0,11,11,11,12,12,11,11
O5UH5JExL_Ctiv76-6Cfjg,Straw Hat Pizza,3.5,4,2,1,1,1,1,0,11,11,11,11,11,11,11
MFMXZ_GYAqnvXELNVa5OXA,Range Kitchen & Tap,4.5,5,2,1,0,1,1,1,5,5,5,6,6,0,0
xlcNxdZF9tJte6zmcScftw,Original Pete's Pizza Pasta & Grill,4,5,2,1,0,1,0,1,10,10,10,11,10.5,9,10
9FT_vcz0R2_hacKvf5CCOw,Subway,3,2,1,0,0,1,0,1,13,13,13,13,13,13,13
QkvaUJa3t0ZPw36eaihu0A,Formaggio,3.5,4,2,1,0,0,0,1,5,5,5,5,5,4,5
XrQSuzvGgppV30udqwf_Xw,Pizza Guys,3,4,2,1,1,1,0,0,12,12,12,13,13,12,12
Y1iNx7nzfD4HC6V-069k7w,Skipolini's Pizza & Pasta,3.5,4,2,1,1,1,1,1,10.5,10.5,10.5,11.5,11.5,10.5,10.5
tqgJcO1oPkyBD29OH8t7eQ,Brickyard Counter & Bar,3.5,3,2,1,1,1,1,1,9.5,9.5,9.5,10.5,10.5,9.5,9.5
0u47DEubSJ-zbt1tiaByyw,Serritella's Italian Restaurant & Pizzeria,3.5,4,2,1,0,0,0,1,5,5,5,5,5,5,5
1q2hSAjxGPoWWdibcdE7dA,High Water Brewing,4,4,2,1,0,0,1,0,0,5,5,10,10,7,0
P3ySBHGZ2gw6nK26FOOz_A,David's Pizza at Lincoln Center,3,6,2,1,0,0,0,1,10,10,11,12,11,10,10
CbwbA3PTz7bfiUyold4GJg,Abel's Apple Acres,3.5,2,2,0,0,1,0,0,19.5,19.5,19.5,19.5,8.5,8.5,19.5
WLH-JIzTmuvZNE6CQ2qJSQ,Round Table Pizza,3,4,2,0,0,1,1,0,10,10,10,11,11,10,10
gJ2pGORGeKNgDO6dA0-6yQ,Knee Deep Brewing Company Tap Room,4.5,3,2,0,0,0,1,0,9,9,9,10,10,9,9
SPmGIRCuw2y31ODwCS4_3A,Crooked Lane Brewing,4.5,3,2,0,0,0,1,0,9,9,9,10,10,9,9
DeI9Gw-uOq72IhtpqSG2KA,Mountain Mike's Pizza,3,5,2,1,1,0,0,0,10,10,10,11,11,10,10
CON8Bo7K4X-feaIZW5epAQ,"Pieology Pizzeria, Stockton",3.5,6,2,1,1,1,0,1,11.5,11.5,11.5,12,12,11.5,11.5
9KvCHsTEg3R7ein-tk6jHg,Naggiar Vineyards and Winery,4.5,2,2,0,0,0,1,0,0,0,0,5,5,5,0
IMW_4SdmEcJZRGM_FtrMWQ,Matteo's Pizza & Bistro,3.5,4,2,1,0,1,0,1,8.5,8.5,8.5,9,9,0,0
VeSKJX-0MVrPIQNQfEllNg,Papa Johns Pizza,3,6,1,1,1,0,0,0,11.5,11.5,11.5,12.5,12.5,11.5,11.5
_3eZiaASKA-v01m68huoOg,Little Caesars Pizza,2,3,1,0,0,0,0,0,10.5,10.5,10.5,11.5,11.5,10.5,10.5
n_D9SiQrxlSJ7fvtvJSujg,Pizza Guys,3.5,6,2,1,1,1,0,0,12,12,12,13,13,12,12
0Cnwyj9IykJWpEQCtJNx5g,Chicago's Pizza With A Twist,3.5,5,2,1,1,1,1,1,10.75,10.75,10.75,10.75,10.75,10.75,10.75
tuCM9bVWZLVZLJ7qE6QWMg,Timmy's Brown Bag,4.5,2,2,0,0,1,1,1,4,0,4,4,4,4,4
fUb5omQKbuS7BP9ZqF-fwQ,Domino's Pizza,3,3,1,0,0,1,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
hI_BE-QVtlLlqO0q6xkd1A,Sam's Pizza & More,3.5,6,1,1,0,0,0,0,11,11,11,11.5,11.5,11,11
ecHRvLScH2aEnKvX2ptSLw,Blaze Pizza,3.5,6,2,1,1,1,0,1,10.5,10.5,10.5,10.5,10.5,8,10.5
ddbXNpf0cRtGw_TSGpu8mw,Mountain Mike's Pizza,2.5,6,2,1,1,1,0,0,11,11,11,12,12,11,11
wPvMK39HaJU5U3QnBATqyw,Dust Bowl Old Town Tap House,4,5,2,0,0,0,1,0,5,5,5,10,11,10,5
Dv6Gedy4P1fbARlWR-10Kw,Pizza Guys,3.5,6,2,1,1,1,1,0,12.5,12.5,12.5,13.5,13.5,12.5,12.5
tZM2eKxW-ujYsswhYfznBQ,Papa Murphy's,4,3,1,0,0,0,0,0,11,11,11,11,11,11,11
C0dhVdFkz2dR20p5YnvXCg,Antuzzi's Newcastle Inn,3.5,1,1,0,0,0,1,0,4,4,4,5,5,5,0
oo1zMh48PPcec8sAd4HP3w,Round Table Pizza,2.5,4,2,1,1,0,0,0,11,11,11,12,12,11,11
FuylEW3svs3eaJLpzcIYJA,Mountain Mike's Pizza,3.5,5,2,1,1,1,0,0,10,10,10,10.5,10.5,10,10
I7xo_CcocIikX-Cz-UoDsw,Domino's Pizza,2,6,1,0,0,1,0,0,14,14,14,15,15,14,14
KBlqbZdoLzcSGcKxheTlWQ,El Gallo,4,2,2,0,0,0,0,0,10,10,10,11,10,10,0
wNT_JaNjG_x_N6Ml0riaiw,Mountain Mike's Pizza,3.5,5,2,1,1,1,1,0,10,10,10,11,11,10,10
3IPqDTik_QWGQhg0ephcXA,Mountain Mike's Pizza,2.5,4,1,1,1,1,0,0,10,10,10,10,10,10,10
9AnzDdb1JVwDaygcvTCwbg,Pizza Hut,2.5,4,1,1,0,0,0,0,13,13,13,14,14,13,13
GjgCkRC3CWlY3GFPoxICFw,Domino's Pizza,2.5,5,1,0,0,1,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
W_UKfD2OgMrO177zOt5LqQ,Mountain Mike's Pizza,2.5,4,2,1,1,1,0,0,10,10,10,11,11,10,10
qmCGxFbBoICoxOF_-RCw2g,Domino's Pizza,2,6,1,0,0,0,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
vUWOvZppXoMuJvlQzlDpiw,Mountain Mike's Pizza,2.5,6,2,1,1,0,1,0,12,12,12,13.5,12.5,12,12
O3s8k9VSxdCwxicC0EJmow,Mountain Mike's Pizza,2.5,4,2,1,1,1,1,0,11,11,11,12,12,11,11
8m1w6dS8A03M2Qj3PeATxg,Round Table Pizza,3,4,2,0,0,0,1,0,10,10,11,12,12,10,10
f4brm_7UyQaQoO7vb7ob7A,Round Table Pizza,2.5,3,2,1,1,0,0,0,10,10,10,11,11,10,10
kCoK73ub6MpzeHbyyhs5ag,Domino's Pizza,2.5,4,1,0,0,0,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
Y3hT0tMB-lWZl40TTPvXyw,Round Table Pizza,2.5,4,2,0,0,1,0,0,10,10,10,10.5,10.5,10,10
uscp05RhV06V7Fd4Hr1kEA,Mountain Mike's Pizza,2.5,4,2,1,1,1,1,0,10,10,10,11,11,10,10
2F2AnbjV24214c9YcOnHVA,Sam's Pizza,3.5,6,1,1,1,0,0,0,10,10,10,10,10,10,10
kK5l0Hi84xD4pf41nbjcYA,Galt China Express,4,3,1,0,0,0,1,0,10,10,10,10,10,12,0
oFCmLAVz35xzufEiLCr7gA,Papa Murphy's,4.5,4,1,1,0,0,0,0,11,11,11,11,11,11,11
E1H7YKNPaQ1DJa3QJM8iOw,Fork Lift,4.5,3,2,1,0,1,0,1,16,16,16,16,16,16,16
KDRUjs-tPJYhWKeauVWlww,Selland's Market-CafÃÆÃâÃâ Ã¢â¬â¢ÃÆÃ¢â¬Å¡ÃâÃÂ©,4,3,2,1,0,1,1,1,8.5,8.5,8.5,9.5,9.5,8.5,8.5
ZFMQsYionrnI_jxncs4uQQ,Farmhaus,4,3,2,1,0,1,1,1,4,4,4,4,4,0,0
tsSiYRr65qYRUeUriZNmuA,American River College Cafeteria,1.5,6,1,0,0,0,0,0,12,12,12,6,0,0,12
34nTy8oAW0GBx4Jfz5ywHQ,Town Pizza & More,4,6,1,1,0,0,0,0,10,10,10,10,10,10,10
Vqr1WNjBnrF0mr-dVp1HZA,Papa Johns Pizza,4,4,2,1,1,0,1,0,12.5,13,12.5,12,10.5,14,12.66666667
1BQUY4RCLG9M89F6nYZMIA,Round Table Pizza,3,6,2,1,1,0,0,0,11,11,11,12,12,11,11
nV7crxcjHae17FHIERVeWg,Pizza Guys,3,6,2,1,1,1,0,0,12,12,12.5,13,13,12,12
E9HNRv9SXGnpL6NzT6PwDg,Metro Pizza & Deli,4,6,1,1,1,0,1,0,10,10,10,10,10,10,0
nH8XR9kBshV5a6QUywSVpw,Round Table Pizza,2,4,2,0,0,0,0,0,10,10,10,11,11,10,10
EwcoefA89RQCllrwil1YXg,Little Caesars Pizza,2.5,3,1,0,0,0,0,0,10,10,10,10.5,10.5,10,10
VVTfxXTDoyQCUPSQQiAsxg,Sammy's Restaurant & Bar,4,4,2,1,1,1,1,1,24,24,24,24,24,24,24
0qIZ9zL3J9LR-5lJsiWyVA,Round Table Pizza,2.5,4,2,0,0,0,0,0,10,10,10,10,10,10,10
ljM0Lghp5dRvOhKUvngUPQ,Mraz Brewing Company,4,3,2,0,0,0,0,0,6,6,6,10,10,8,5
L0Q_Skqndpm8o_KIwHG91Q,Domino's Pizza,2,4,1,0,0,0,0,1,13.5,13.5,13.5,14.5,14.5,13.5,13.5
Gr7Lxb5Io4ro0AW1YYfL4w,Round Table Clubhouse,4,4,2,0,0,1,1,0,11,11,11,12,12,11,11
R8nFOo2IlfIAwKoyumJLyA,Buttercup Pantry Restaurant,3.5,2,2,0,0,1,0,1,14,14,14,14,14,14,14
r3vkDw9n_NQPfCDIoYZNig,Lazy Dog Restaurant & Bar,4,4,2,1,1,1,1,1,13,13,13,13,14,14,13
MGrO1kEEQ74xb3HTfHOtjA,Red Bus Brewing Company,5,4,2,0,0,0,1,0,9,9,9,9,9,7,9
XKR8bEiT-x4Y8sYD1TZKkw,Domino's Pizza,2,6,1,0,0,0,0,0,14,14,14,15,15,14,14
QrzSNMC9QFDr2bzFIe-ApQ,Domino's Pizza,2,4,1,0,0,1,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
WnNW5c1LeUH3knE9uy4wNA,That Dam Place,4.5,4,2,1,1,0,1,0,0,8.5,8.5,8.5,8.5,8.5,8.5
LeExjR011zNQY7sPYjBSJQ,Taco Bell,2,3,1,0,0,0,0,0,15,15,15,15,15,15,15
F2QPHjzYmzY3CL8IXebBRA,Pete's Restaurant & Brewhouse,4,4,2,1,1,1,1,0,9,9,9,9.5,9.5,9,9
QllyzG7s4NgNKtfgz3yJiw,dominos  pizza,2.5,6,1,0,0,0,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
rqCmSAMRYtrYek4mmXDrrA,Bagel Works,4,2,1,0,0,0,0,1,7.5,7.5,7.5,7.5,7.5,6,7.5
YyYndyheCsMKXW6UweIeRA,Round Table Pizza,3,5,2,0,0,1,0,0,10,10,10,11,11,10,10
9WIyKFuwD05DcQwNQu6dgg,Koala Bear Grill & More,4,3,1,0,0,0,0,1,10,10,10,10,10,10,10
BMkUsUY9FBdGEmCYpyWR_g,Back Bistro,4,4,2,1,0,1,1,1,8,8,8,10,10,10,8
8gq-Ck7UX8gCy7S6y-KLpA,Round Table Pizza,3.5,4,2,1,1,0,0,1,10,10,10,10,10,10,10
6mP1YfB3hVMvWOcP1eOgJw,Round Table Pizza,2.5,2,2,1,1,0,0,1,11,11,11,12,12,11,11
r3iEEpue1hNgAWStGVuBSQ,Tomatina,4,5,2,0,0,1,1,1,10,10,10,11,12,11,10
Udua9Ts7RsG-QAlo0o9S_A,Little Caesar's Pizza,2,4,1,0,0,0,0,0,11,11,11,12.5,12.5,12,11
CBbV4ACm-I05JGB8kSYAqA,Pizza Hut,1.5,6,1,1,1,0,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
wv9vmbcLO7vjBu7ZczRb_g,Domino's Pizza,3,5,1,0,0,1,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
Zmr6oMVKDkUlQK6NA3Wudg,Round Table Pizza,3,3,2,1,1,1,0,0,10,10,10,10.5,10.5,10,10
UK1nE3O3NyztYKGlm2vbGQ,Subway,2.5,2,1,0,0,1,0,1,10,10,10,10,7,4,10
MA4Pp1Mbjgs4U4PRkMKmeA,Il Forno Classico,4,4,2,1,0,1,1,1,5,5,5.5,5.5,5.5,5,5
x8O3Fx9V2rE2EWSa-EV2mA,Old Town Grill,4,3,2,1,1,1,0,1,7,7,7,7,7,7,7
NVI0ZkoPS_48MfPG-o9Dbg,Round Table Pizza,2.5,5,2,1,1,0,0,0,10,10,10,11,11,10,10
ABc9w7MSjQzVB67tNmvl3g,Blend Ultra Lounge,4,4,2,1,0,0,1,0,0,5.75,8,8,8,0,0
QCITYOVyqSbPZUN7hdJwzw,Taco Tree,4,3,1,0,0,0,0,0,16.5,16.5,16.5,16.5,15.5,14.5,16.5
vCqdixWa5zzjfoAHBfOZoA,Round Table Pizza,2.5,4,2,1,1,1,0,0,10,10,10,11,11,10,10
rz8Gn1XkXUg9_XGxtyFrlQ,The Canyon Grill and Alehouse,4,4,2,1,0,1,1,1,6,10,10,11,11,8,6
IwHfywddYw0Vjf7SR2t_hA,What a Pizza,2.5,4,1,1,1,0,0,1,13,13,13,13,13,13,13
Ew2H7RfBa9DP1g_w4nWxEw,Loomis Basin Brewing Company,4,2,2,1,0,0,1,0,5,5,5,6,0,0,0
nn0-gnd_x1-C6VkcZgMBWg,Sacramento Pizza Connection,3,6,2,1,1,0,0,0,11,11,11,11,11,11,11
1YeRRtw0z0GlJB3xreD0BA,Domino's Pizza,3,6,1,0,0,1,0,0,14,14,14,15,15,14,14
WhW-LyS7ymJICdMBm18uLA,Little Caesars Pizza,2,6,1,0,0,0,0,0,11,11,11,11.5,11.5,11,11
_K-VaVua_Y5YIp20hXwZYg,Iron Horse Tavern,4,4,2,1,1,0,1,1,10,10,10,11,12,10.5,9.5
AJSJnQMZRHHnM_KmAGKlcg,The Burger Spot,3.5,2,1,0,0,0,1,0,10.5,10.5,10.5,13,15,10.5,10.5
U6ib8nXmovmFo9E6gXQNiA,Papa Murphy's,3.5,6,1,1,0,0,0,0,11,11,11,11,11,11,11
Ek0ErmSd4Hodmq7pWoNsow,Archer's Butcher Block Meat Market & Deli,4,2,2,0,0,0,0,0,5,5,5,5,5,0,0
lV4E95lsh-FWen-RFYqF9w,Round Table Pizza,2,6,2,1,1,1,0,0,11,11,11,12,12,11,11
e_N4S0hxPgFWkv2yuNEcbw,Little Caesars,2,6,1,0,0,0,0,0,11,11,11,11.5,11.5,11,11
R7bIn4gGlYugAkCZtjJsHQ,Subway,2.5,1,1,0,0,1,0,1,13,13,13,13,13,13,13
C5hEzkNQtTyZXu3pgIUYVg,LogOff Brewing,5,4,2,0,0,0,1,0,4.5,9,9,10,10,8,4.5
dt_TNlzJROMb6-2ikcTPCw,Papa Johns Pizza,3,5,1,1,1,0,1,0,12,12,12,13,13,12,12
9JnmFjTREc9-S8oC0Vj3aA,Milos Greek Food Phillys,4,4,1,1,0,0,0,0,9.5,9.5,9.5,9.5,9.5,9.5,9.5
LQOdtJ68AyySo4i7PzFllA,De Parsia's Restaurant & Catering,4.5,6,1,0,0,0,0,0,3,3,3,3,0,0,3
Q17Pgegdv1x4fAeAf55ZSA,Round Table Pizza,2.5,5,2,1,1,0,0,0,10,10,10,11,11,10,10
S43GbBobnSyrqn18m-0HHQ,High Hand Cafe,4,2,2,1,0,1,1,1,4,4,4,4,6,6,0
h380840r1hAA65fPeamn7Q,The Whistle Stop,4,6,2,1,0,0,1,0,19,19,19,19,19,19,19
eSR7lJookYhhCuODb2ZhUQ,Moonraker Brewing,4.5,3,2,0,0,0,1,0,9,9,10,10,10,9,9
MRcyVGohnkiYvIRyfCUnWg,Round Table Pizza,3,6,2,0,0,0,0,0,10,10,10,10,10,10,10
L0tYtmGBzmBjmvbLO-Toag,Milestone,4,3,2,1,0,1,1,1,9,9,9,10,11.5,11.5,9
onO11tYCCjzeaBxW_nGB_A,Sacramento Baking Company,3.5,6,1,0,0,0,0,0,8,8,8,8,0,0,8
a8GpAn4Q1JIgcExC38l2ww,Eddie's Pizza Cafe,2.5,6,2,1,0,0,0,0,11,11,11,11.5,11.5,11,11
Cl3fAElX5uJMSoH-KtZ1lw,Subway,3,1,1,0,0,1,0,1,10.5,10.5,10.5,10.5,10.5,10.5,10.5
kKqo21uHcM-odZzP_ovMEA,Little Caesars Pizza,2,4,1,1,1,0,0,0,12,12,12,12,12,12,12
sbipoYRO9QaTWd8R0gV31A,Papa Murphy's,3.5,4,1,1,0,1,0,1,11,11,11,11,11,11,11
pjSzeDdcz8xC1dWS4dXMnQ,Pizza Guys,2.5,5,2,1,1,1,0,0,12,12,12,13,13,12,12
28kw1ydlZzXSUdvYg3Ad6g,Fort Rock Brewing,4,4,1,0,0,0,0,0,12,12,12,12,12,12,12
WOq1vnGRnxOm3sOF3TeDlQ,Burning Barrel Brewing Company,4.5,4,1,0,0,0,1,0,10,10,10,11,11,9,10
DX4cXMDg9o4sLFsK5TlCOA,STARBUCKS,3,3,2,0,0,1,0,0,14,14,14,14.5,13.5,13.5,14
NUAS-7x9X_nuyxIWmIgHuQ,Dolan's Bar and Grill,4,4,2,1,1,0,1,0,16,16,16,16,16,16,16
v3IPJFKwgJWfosydijvYmg,Round Table Pizza,3,5,2,0,0,0,0,0,10,10,10,10,10,10,10
B6BEN3LaKJqJEMjp3z1Lcw,The Lodge,3.5,4,2,1,0,1,1,0,15,15,15,15,15,13,13
atIU8vPeTj4c_vIl3msikQ,California Pizza Kitchen,3.5,5,2,1,1,1,0,1,10,10,10,11,11,11,10
J46HrM8hlRGdH83JMY5diw,Fabian's Italian Bistro & Bar,4,3,2,1,1,1,0,1,0,3.5,3.5,4,4,3.5,0
33aW2zrd_KU8VccootjvXg,Little Caesars Pizza,2.5,4,1,0,0,0,0,0,11,11,11,11.5,11.5,11,11
57AIOVe8gowlGYVrAXvQbQ,Q1227 Restaurant,4.5,5,3,0,0,1,1,1,4,4,4,5,5,0,0
B9JfQKspiYfK6SpJMBt4pw,Little Caesars,3.5,4,1,1,1,0,1,0,10.5,10.5,10.5,11,11,10.5,10.5
FyzQ0IeMifNDRrOa3-FzOA,Nugget Markets,4.5,3,2,0,0,1,0,1,16,16,16,16,16,16,16
AWyMZ9E_Zc9Bb4Ru6ki4hg,Dominos Pizza,2.5,6,1,0,0,0,0,0,14,14,14,15,15,14,14
bCbc6BSFn7BVbi4DQVuTYA,Little Caesars Pizza,3,3,1,0,0,0,0,0,11,11,11,11,11,11,11
tkzeyF8BEezOQm2SFWJePQ,Round Table Pizza,2,6,2,1,1,0,0,0,11,11,11,12,12,11,11
fItOZjEbRYhwTKn8gKhYlg,Midnight At Burnies Drive-up,4,6,2,1,0,0,1,0,7.5,7.5,7.5,8.5,8.5,7.5,0
3b-incYDNQ-o8iNJ0DaMgA,Domino's Pizza,2,6,1,0,0,1,0,0,13.5,13.5,13.5,14.5,14.5,13.5,13.5
M2jz24XOTag_oooExhuRTQ,Luna Lounge,4,4,2,1,0,0,0,0,10.5,10.5,10.5,11.5,13.5,13.5,10.5
J83e_It4o6d66fYQaA0vuw,Lodi Beer Co,4,4,2,1,0,1,1,1,10,10,10,11,11,10,10
t6UZrvj-OhcnmvFMGNM0Ow,J. Wild's Burgers & BBQ,4.5,4,2,1,1,0,1,0,0,5,5,10,10.5,9.5,0
vqlq3AYMGmtT6X7wSkd7qA,Papa Murphy's,2.5,4,2,1,0,1,0,0,8,8,8,9,9,8,8
Ufylry3PYoj9JQL4WBA_xg,Subway,2.5,3,1,0,0,1,0,1,14,14,14,14,14,13,14
RLmRJ5MVr1qRspKPKydBRA,Papa Murphy's,3.5,2,2,1,0,1,0,1,11,11,11,11,11,11,11
0028hUnh8LG54Z3z0LTErg,Citizen Vine,4.5,4,2,1,0,1,1,0,6,6,6,8,10,7,5
DLTrw5t5cUVm9UxAeE80Xg,The Couch Sports Lounge,4,4,2,1,1,0,1,0,13,13,13,15,16.5,14.5,13
BZi8mqPg2wBE-t7Q9adAfQ,Ikeda's California Country Market,4,3,2,0,0,1,1,1,10,10,10,11,11,11,10
T87Li8SyRUMr0AM9c1EecA,Brick House Restaurant,4,5,2,1,1,0,1,1,4,4,4,5,5,0,0
6zcr0gNAzwlmAB-euQZDng,Round Table Pizza,3,4,2,1,1,1,0,0,11,11,11,12,12,11,11
O3fY8J9QscxUcIZ3PwVGuQ,Market Tavern,4,6,2,1,1,1,1,1,10,10,10,11,12,11,10
RuG_OuRZartEUKBjOjXzrw,MOD Pizza,3.5,5,2,1,1,1,0,1,10.5,10.5,10.5,11,11,10.5,10.5
jymC2M4sZj6Ksfb05gNRoQ,Little Caesars Pizza,1.5,6,1,0,0,0,0,0,10.5,10.5,10.5,11,11,10.5,10.5
qX2eCiMyb2A4Pq_eorACuQ,BusyKids Play Town and Coffee Shop,4,4,2,1,0,0,0,0,7,7,7,7,7,7,7
nxWffa29tT5XfoPJ9nZ5tg,Honey Donuts,4.5,4,1,0,0,0,0,0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
3QjzOc-WBbNvx_GjRSyHHA,Subway,2.5,1,1,1,1,1,0,1,13.5,13.5,13.5,13.5,12,12,13.5
oA1RffH8WVHZF76zTmdXsw,WinCo Foods,4,6,1,0,0,0,0,0,18,18,18,18,18,18,18
fCBUR9_JklvaJAE0V4iUZg,BJ's Restaurant & Brewhouse,3,4,2,1,1,1,1,1,13,13,13,13,11,0,13
L1oRCWmYGR6A0mZJZC_4rQ,Movement Brewing,4.5,4,2,0,0,0,1,0,5,7,7,8,10,7,5
8M99YHJJ4_oAeCwQezAm0A,Sourdough & Co,4,3,1,1,1,1,1,1,9,9,9,9,8,6,9
iYUIAFClO3G6kVpd4fOZzQ,Little Caesars,3,4,1,1,0,0,0,0,11,11,11,11,11,11,11
GDYkxJTxHjRXNmDSvfC0jA,Out of Bounds Craft Kitchen and Biergarten,3.5,4,2,1,0,0,1,0,8.5,8.5,8.5,10.5,11,8,0
m1EBmgRN8IQln4wQ7sFP6w,Cast Iron Trading,4.5,6,2,1,0,1,1,1,3,3,5,6,6,0,0
Yj9IAOFDnwZxudB-ylcxKA,Pitas are Us,4.5,4,2,1,1,0,1,1,10,10,10,10,10,10,10
CwcD5Cgj0Zp4EEWOMsWUjA,Papa Murphy's,3,6,1,1,0,0,0,0,11,11,11,11,11,11,11
9HpEYbzKAEHHkSsBHF1TEQ,Tony Baloney's Submarine Shops,4,6,2,1,0,0,0,0,8,8,8,8,8,0,0
J7ElHvf0dGd3gUwDjENb9Q,Berts Diner,3.5,5,2,1,0,0,0,1,13.5,13.5,13.5,14,14,13.5,13.5
qEx2sxqEJg6l5Kk2bvYZ6w,Pocket Deli,4,4,2,1,1,0,1,1,7,7,7,7,0,0,7
nlpA34QHOhRTwRYCcUQKrw,Brookfields Restaurant Rancho Cordova,4,4,2,1,1,1,1,1,16,16,16,16,16,16,16
5oqCWMxpIUUWTbB6HiTgcw,Papa Murphy's,2,6,1,0,0,1,0,0,10,10,10,11,11,10,10
z2z-9HIa7Sy4yoNHibNtQw,Pete's Restaurant & Brewhouse,3,5,2,1,0,1,1,1,11,11,11,11,11,10,10
tyX7Lmxdd1IeVPK3Eg5p3g,Strings Italian Cafe Lodi,3.5,4,2,1,1,1,1,1,0,9,9,9,9,9,5.5
I1K4zHoQiN-_IwzG5ch3bg,Caffe Italiano Ristorante,4.5,3,2,1,1,1,1,0,4.5,4.5,4.5,4.5,4.5,4,4.5
ZVOUQRGheb6oiFbHvjWtdw,John's Incredible Pizza - Roseville,2.5,5,2,1,1,1,1,0,10.5,10.5,10.5,11.5,12.5,11.5,10.5
1tBR8WWGfPi1NCE3I2uqrQ,Pilot Flying J,3,1,1,0,0,0,0,0,24,24,24,24,24,24,24
ai1MdV_crtYbnXRzzV9eCA,19 Handles Pub & Grill,4,6,2,1,1,0,1,1,10,10,10,11,13,12,8
2WDcc7D8iPnD-I3LyTbYmQ,Clubhouse Bar & Grill,4,4,2,1,0,0,0,1,11,11,11,11,12.5,12.5,0
jkpjsprIBJYsF8McoyUrVQ,Moksa Brewing,4,4,2,0,0,0,1,0,6,6,7,11,11,9,6
np-NiLdHmJNPJuQd1hA3PA,Falafel Corner,4.5,6,2,1,1,0,1,1,9,9,9,9,9,9,9
52Z-d1yMc14w_CdShBEhsA,Reset Cafe By Day,4.5,4,2,0,0,1,1,1,7,7,7,7,14,7,7
xLqBR7u15w6gIb2Rh6kNWg,Thai on Tap,4.5,4,2,1,1,0,1,1,5,5,5,5,9.5,9.5,0
PMLKn2XPbWoYH_rLGXa2PQ,El Rodeo 2,4,3,1,0,0,0,1,0,10,5,10,10,10,0,10
yGfG6fLBfN5t0ulhHn789g,LIttle Caesars Pizza,2,5,1,0,0,0,0,0,11,11,11,11.5,11.5,11,11
WrfARDOS9f51GQd5MDHPNg,Costco Food Court,3,6,1,0,0,0,0,0,10.5,10.5,10.5,10.5,8.5,8,10.5
6d7J72qFB5TQ2Oo2FRHScg,Bigworm's Bakery & Deli,5,6,1,1,1,0,0,0,10.5,10.5,10.5,10.5,10.5,8.5,8.5
